#Timestamp, Heart Rate, Heart Rate Variability, Heart Rate Confidence, Current Scene, (xPos, yPos, zPos), (wRot, xRot, yRot, zRot)
4/28/2015,12:40:20,84,46,100,3, (6.378788, 1.01, 6.967038), (-0.9999999, 0, 0.0005237182, 0)

4/28/2015,12:40:21,83,47,100,3, (6.378788, 1.01, 6.967038), (-0.9999998, 0, 0.0006367285, 0)

4/28/2015,12:40:22,82,47,100,3, (6.378788, 1.01, 6.967038), (0.9999999, 0, -0.000533366, 0)

4/28/2015,12:40:23,84,46,100,3, (8.705821, 1.01, 7.233895), (-0.9999999, 0, -0.000466911, 0)

4/28/2015,12:40:24,83,46,100,3, (10.35203, 1.01, 8.819765), (-0.9999998, 0, 0.000616463, 0)

4/28/2015,12:40:25,86,46,100,3, (11.36101, 1.01, 10.02362), (-0.9999999, 0, 0.0004421791, 0)

4/28/2015,12:40:26,86,46,100,3, (11.11602, 1.01, 14.49029), (-0.9999999, 0, 0.0003069957, 0)

4/28/2015,12:40:27,86,46,100,3, (11.56545, 1.01, 17.22865), (-1, 0, 0.0001474937, 0)

4/28/2015,12:40:28,86,46,100,3, (12.02833, 1.01, 20.43841), (1, 0, -1.844082E-05, 0)

4/28/2015,12:40:29,83,46,100,3, (13.55999, 1.01, 21.13038), (1, 0, 8.524591E-05, 0)

4/28/2015,12:40:30,87,46,100,3, (17.23336, 1.01, 21.85527), (0.9999735, 0, 0.007282567, 0)

4/28/2015,12:40:31,83,46,100,3, (19.06139, 1.00181, 23.0951), (0.9999661, 0, 0.008229235, 0)

4/28/2015,12:40:32,83,46,100,3, (19.09522, 1.004648, 23.10465), (0.9999745, 0, 0.007140261, 0)

4/28/2015,12:40:33,81,46,100,3, (19.3476, 1.01, 23.02419), (0.9999741, 0, 0.007198595, 0)

4/28/2015,12:40:34,83,46,100,3, (23.02489, 1.01, 22.63601), (0.9999745, 0, 0.007142721, 0)

4/28/2015,12:40:35,82,46,100,3, (25.50987, 1.01, 22.50172), (0.9999673, 0, 0.008091026, 0)

4/28/2015,12:40:36,81,46,100,3, (25.8913, 1.01, 22.47833), (0.9999748, 0, 0.007093858, 0)

4/28/2015,12:40:37,82,46,100,3, (28.44054, 1.01, 22.66841), (0.9999754, 0, 0.007018177, 0)

4/28/2015,12:40:38,80,46,100,3, (30.22334, 1.01, 23.43059), (0.9999754, 0, 0.007015922, 0)

4/28/2015,12:40:39,80,46,100,3, (30.78165, 1.01, 27.31044), (0.9999692, 0, 0.007845119, 0)

4/28/2015,12:40:40,81,46,100,3, (30.69611, 1.01, 32.1903), (0.9999692, 0, 0.007843084, 0)

